Date,VOC (ppm), Temperature (C), Humidity (%),Pressure (hPa),PM1,PM2.5,PM10,PM4
2020-06-29 20:52:27,0.087,18.4,49,1007.2,1.72,3.98,5.33,3.17
2020-06-29 21:06:58,0.065,17.9,49,1007.2,1.54,3.24,4.93,2.59
2020-06-29 21:13:21,0.06,17.9,50,1007.2,1.79,3.54,5.0,2.46
2020-06-29 21:25:26,0.068,17.8,49,1007.2,1.55,2.98,4.03,1.64
2020-06-29 21:32:30,0.023,18.0,49,1007.2,1.69,3.06,4.25,1.78
2020-06-29 21:43:43,0.042,17.6,49,1007.2,3.57,5.16,6.21,3.77
2020-06-29 21:52:28,0.052,18.0,49,1007.1,1.56,3.08,4.14,1.65
2020-06-29 22:08:11,0.031,17.6,49,1007.3,1.62,3.06,4.18,1.72
2020-06-29 22:13:59,0.042,17.6,48,1007.3,1.6,3.88,5.87,3.26
2020-06-29 22:26:20,0.03,17.5,48,1007.3,1.04,3.64,5.5,3.02
2020-06-29 22:32:32,0.028,17.4,51,1007.4,1.83,3.22,4.04,1.94
2020-06-29 22:44:36,0.049,17.4,51,1007.3,2.83,6.68,10.16,7.69
2020-06-29 22:56:23,0.086,17.4,51,1007.2,1.0,2.65,3.78,1.53
2020-06-29 23:02:29,0.058,17.4,51,1007.1,2.3,5.79,8.98,6.5
2020-06-29 23:15:08,0.041,17.2,51,1007.2,1.93,4.43,5.81,3.66
2020-06-29 23:22:28,0.004,17.5,49,1007.2,1.84,3.83,5.09,2.71
2020-06-29 23:33:21,0.014,17.1,51,1007.0,1.87,3.58,4.82,2.71
2020-06-29 23:42:32,0.045,17.4,51,1007.0,1.9,3.52,4.83,2.35
2020-06-29 23:57:16,0.072,17.1,51,1007.0,1.0,2.75,3.82,1.53
2020-06-30 00:03:41,0.023,17.0,51,1007.0,1.46,2.71,3.67,1.54
2020-06-30 00:27:50,0.042,16.9,52,1006.8,2.09,4.17,5.38,3.15
2020-06-30 00:32:28,0.07,17.1,51,1006.8,1.76,3.18,3.94,1.86
2020-06-30 00:46:24,0.041,16.8,52,1006.5,1.05,3.04,4.72,2.46
2020-06-30 00:52:32,0.025,16.8,52,1006.4,1.84,3.37,4.94,2.56
2020-06-30 01:04:41,0.017,16.8,52,1006.3,1.79,3.51,5.03,2.5
2020-06-30 01:12:28,0.014,17.1,52,1006.2,2.13,3.79,5.03,2.76
2020-06-30 01:22:28,0.069,16.9,52,1006.2,2.04,3.76,5.45,3.12
2020-06-30 01:34:51,0.037,16.8,53,1006.0,1.86,3.3,4.47,2.23
2020-06-30 01:42:28,0.005,17.1,52,1005.9,1.94,3.55,4.61,2.15
2020-06-30 01:53:23,0.016,16.7,53,1005.7,1.56,4.44,6.45,4.09
2020-06-30 02:05:32,0.026,16.7,53,1005.6,1.81,3.09,4.4,1.92
2020-06-30 02:12:32,0.014,17.0,53,1005.5,1.9,3.3,4.19,2.01
2020-06-30 02:23:20,0.083,16.8,53,1005.4,1.0,1.85,3.07,1.0
2020-06-30 02:32:27,0.037,17.1,53,1005.3,1.82,3.35,4.64,2.31
2020-06-30 02:48:07,0.046,16.7,53,1005.3,2.04,3.77,4.57,2.37
2020-06-30 02:53:58,0.072,16.8,54,1005.2,1.69,3.1,3.79,1.79
2020-06-30 03:06:25,0.048,16.7,54,1005.2,2.95,4.19,5.23,3.2
2020-06-30 03:12:30,0.038,16.7,54,1005.1,2.65,4.27,4.91,2.8
2020-06-30 03:22:29,0.066,17.0,54,1004.8,2.14,3.74,4.38,2.27
2020-06-30 03:36:40,0.069,16.8,55,1004.7,1.47,2.83,3.8,1.56
2020-06-30 03:42:27,0.073,16.9,55,1004.8,1.11,3.06,4.8,2.53
2020-06-30 03:54:51,0.049,16.8,55,1004.6,4.01,6.6,9.05,6.69
2020-06-30 04:07:18,0.033,16.8,55,1004.4,2.53,3.79,4.81,2.67
2020-06-30 04:12:28,0.088,17.1,55,1004.4,2.46,3.76,4.71,2.6
2020-06-30 04:25:31,0.06,16.9,55,1004.4,2.71,4.73,5.87,3.63
2020-06-30 04:32:28,0.013,17.0,56,1004.4,2.19,3.92,4.91,2.57
2020-06-30 04:43:38,0.077,16.9,56,1004.2,2.54,4.5,5.8,3.33
2020-06-30 04:52:30,0.037,17.2,55,1004.0,2.46,3.73,4.68,2.6
2020-06-30 05:08:09,0.055,16.9,56,1004.0,1.64,4.22,6.61,4.02
2020-06-30 05:14:16,0.037,16.9,56,1004.1,1.86,3.43,4.28,1.96
2020-06-30 05:26:07,0.061,17.0,56,1004.1,1.83,5.55,8.73,5.96
2020-06-30 05:32:28,0.046,16.9,56,1004.0,1.91,3.52,5.07,2.55
2020-06-30 05:44:53,0.048,16.9,57,1004.2,2.95,4.21,5.16,3.12
2020-06-30 05:56:40,0.052,17.0,57,1004.4,1.65,3.42,4.78,2.34
2020-06-30 06:02:27,0.084,17.1,57,1004.3,1.55,3.74,5.19,2.81
2020-06-30 06:12:28,0.07,17.3,57,1004.3,1.79,2.91,4.2,1.9
2020-06-30 06:27:30,0.037,17.0,58,1004.1,2.25,3.6,4.85,2.38
2020-06-30 06:33:03,0.092,17.1,58,1004.0,1.53,3.46,5.04,2.91
2020-06-30 06:42:28,0.062,17.3,58,1003.8,1.86,2.99,4.35,1.97
2020-06-30 06:57:37,0.075,17.1,59,1003.7,1.42,3.4,4.81,2.33
2020-06-30 07:03:44,0.056,17.1,59,1003.7,2.08,3.48,5.06,2.62
2020-06-30 07:12:30,0.054,17.4,59,1003.8,2.47,3.86,4.83,2.61
2020-06-30 07:22:26,0.044,17.1,59,1003.7,2.22,3.37,4.59,2.35
2020-06-30 07:33:57,0.075,17.2,59,1003.7,2.55,7.84,12.45,9.8
2020-06-30 07:46:06,0.073,17.1,59,1003.5,2.76,4.2,4.95,2.92
2020-06-30 07:52:29,0.059,17.2,60,1003.5,2.46,3.75,4.7,2.6
2020-06-30 08:02:31,0.098,17.6,56,1003.7,2.09,3.3,4.39,2.21
2020-06-30 08:17:02,0.092,17.7,58,1003.6,2.54,5.43,7.22,4.97
2020-06-30 08:22:31,0.192,17.9,59,1003.7,2.75,4.9,6.45,4.0
2020-06-30 08:32:28,0.193,18.2,58,1003.5,6.04,7.47,8.48,6.38
2020-06-30 08:46:59,0.178,18.2,59,1003.7,4.87,6.62,7.48,5.15
2020-06-30 08:52:28,0.191,18.3,58,1003.6,4.26,5.69,6.94,4.5
2020-06-30 09:05:29,0.168,18.3,61,1003.3,3.25,4.6,5.84,3.44
2020-06-30 09:12:26,0.121,18.3,61,1003.3,3.56,5.1,6.15,3.77
2020-06-30 09:23:41,0.128,18.2,60,1003.4,2.02,3.92,5.96,3.4
2020-06-30 09:36:06,0.067,17.4,64,1003.4,3.22,9.16,14.37,11.29
2020-06-30 09:42:29,0.033,17.0,65,1003.4,2.73,4.27,5.3,3.14
2020-06-30 09:54:17,0.067,16.7,65,1003.1,3.33,4.75,5.57,3.52
2020-06-30 10:02:29,0.036,17.0,65,1003.1,2.09,3.73,4.39,2.27
2020-06-30 10:12:27,0.04,16.8,64,1003.0,1.94,3.89,5.55,3.06
2020-06-30 10:24:31,0.102,17.0,66,1002.9,3.22,8.39,13.32,10.23
2020-06-30 10:42:43,0.123,16.6,68,1002.9,3.41,4.88,5.78,3.61
2020-06-30 10:55:23,0.088,16.5,69,1002.8,1.25,2.91,4.78,2.25
2020-06-30 11:02:28,0.044,16.9,69,1002.7,1.0,2.33,3.51,1.17
2020-06-30 11:13:37,0.082,16.9,70,1002.6,1.84,3.31,4.15,1.95
2020-06-30 11:25:24,0.101,17.1,70,1002.6,1.48,3.56,5.04,2.81
2020-06-30 11:32:26,0.063,17.2,70,1002.5,1.49,3.48,4.97,2.41
2020-06-30 11:43:38,0.117,17.1,71,1002.4,1.08,5.52,9.38,6.77
2020-06-30 11:52:27,0.078,17.5,67,1002.5,1.0,2.1,3.06,1.0
2020-06-30 12:02:45,0.071,17.1,71,1002.4,1.24,2.84,4.71,2.25
2020-06-30 12:14:15,0.093,17.1,71,1002.3,1.0,2.29,3.14,1.0
2020-06-30 12:22:26,0.072,17.5,68,1002.3,1.0,1.94,3.31,1.0
2020-06-30 12:32:46,0.079,17.2,72,1002.2,1.0,1.65,2.61,1.0
2020-06-30 12:45:08,0.086,17.2,74,1002.1,1.0,2.38,3.67,1.24
2020-06-30 12:56:56,0.109,17.3,74,1002.1,1.0,3.08,5.0,2.59
2020-06-30 13:03:20,0.079,17.2,74,1002.0,1.0,1.73,2.75,1.0
2020-06-30 13:15:08,0.103,17.4,74,1002.1,1.0,2.59,3.77,1.52
2020-06-30 13:27:29,0.096,17.5,72,1002.1,1.0,2.49,4.02,1.85
2020-06-30 13:32:29,0.114,17.8,71,1002.1,1.0,2.63,4.0,1.76
2020-06-30 13:45:39,0.098,17.8,72,1001.9,1.0,3.03,4.4,2.15
2020-06-30 13:52:30,0.106,18.0,73,1001.8,1.54,3.21,4.05,1.88
2020-06-30 14:04:05,0.126,18.1,72,1001.9,1.68,3.02,4.2,1.78
2020-06-30 14:22:30,0.118,18.5,68,1001.9,1.64,3.3,4.67,2.34
2020-06-30 14:34:09,0.151,18.8,67,1001.9,2.83,5.54,8.01,5.6
2020-06-30 15:23:02,0.13,18.5,65,1001.6,1.74,4.19,6.37,3.87
2020-06-30 16:23:56,0.124,18.7,65,1001.5,2.11,3.69,4.73,2.59
2020-06-30 16:42:28,0.113,18.6,65,1001.4,1.95,4.0,5.16,3.06
2020-06-30 17:02:29,0.11,19.0,65,1001.4,1.73,3.45,5.1,2.6
2020-06-30 17:12:29,0.14,18.7,66,1001.4,2.12,4.53,6.04,3.82
2020-06-30 17:22:27,0.132,19.0,65,1001.4,1.69,3.12,3.81,1.79
2020-06-30 17:43:21,0.112,18.6,65,1001.2,1.88,3.1,4.47,1.99
2020-06-30 17:55:24,0.138,18.7,65,1001.2,5.03,8.94,12.42,9.85
2020-06-30 18:02:28,0.101,18.8,65,1001.1,3.14,5.24,7.2,4.84
2020-06-30 18:13:57,0.126,18.8,65,1001.1,1.74,2.98,4.22,1.84
2020-06-30 18:32:26,0.11,18.7,65,1001.0,3.27,4.79,5.55,3.46
2020-06-30 18:44:16,0.106,18.9,65,1001.0,2.06,4.98,6.9,4.56
2020-06-30 18:52:27,0.114,19.3,65,1000.9,2.63,4.52,6.26,3.71
2020-06-30 19:02:46,0.112,18.9,65,1000.9,3.05,5.08,6.45,3.91
2020-06-30 19:14:48,0.131,19.0,65,1000.9,3.1,4.9,6.34,3.98
2020-06-30 19:26:36,0.14,19.1,65,1000.8,3.41,4.86,5.76,3.6
2020-06-30 19:32:28,0.173,19.2,65,1000.8,3.19,4.62,5.8,3.37
2020-06-30 19:45:04,0.146,19.2,65,1000.9,2.98,4.89,6.4,4.01
2020-06-30 19:52:29,0.14,19.5,62,1000.9,3.22,5.36,6.55,4.22
2020-06-30 20:03:20,0.146,19.2,65,1000.9,2.09,3.8,5.32,2.99
2020-06-30 20:22:29,0.134,19.3,65,1001.1,2.79,4.67,6.3,4.07
2020-06-30 20:46:17,0.127,19.2,64,1001.2,1.86,3.69,5.41,3.1
2020-06-30 21:22:49,0.114,19.0,63,1001.3,5.6,8.11,10.11,7.93
2020-06-30 22:23:22,0.164,18.9,62,1001.7,3.34,7.31,10.75,8.19
2020-06-30 22:47:43,0.127,18.7,60,1001.6,3.32,5.77,7.27,4.92
2020-06-30 23:06:17,0.112,18.6,60,1001.8,1.7,3.88,5.6,3.06
2020-06-30 23:22:28,0.131,18.8,59,1001.7,2.04,3.51,5.19,2.69
2020-06-30 23:42:47,0.095,18.4,62,1001.7,2.2,3.96,5.96,3.41
2020-07-01 00:06:49,0.097,18.3,61,1001.6,2.87,5.09,6.81,4.57
2020-07-01 00:25:24,0.08,18.2,60,1001.7,2.08,4.04,5.43,3.29
2020-07-01 00:43:23,0.114,18.2,60,1001.6,2.16,4.3,6.34,3.85
2020-07-01 01:02:30,0.064,18.2,60,1001.4,2.09,3.53,5.04,2.56
2020-07-01 01:26:02,0.092,18.1,59,1001.2,3.0,6.15,8.66,6.09
2020-07-01 01:42:28,0.111,18.3,59,1001.2,1.89,3.36,4.86,2.51
2020-07-01 02:02:45,0.098,18.0,59,1001.0,1.33,2.71,3.54,1.41
2020-07-01 02:22:30,0.067,18.3,59,1000.9,1.59,2.76,3.84,1.68
2020-07-01 02:45:21,0.072,17.9,59,1000.9,2.01,3.62,4.12,2.12
2020-07-01 03:03:40,0.071,17.9,59,1000.9,1.74,3.87,6.14,3.52
2020-07-01 03:28:01,0.068,17.8,59,1000.8,2.54,6.71,10.11,7.56
2020-07-01 03:42:29,0.065,18.1,59,1000.8,1.5,3.32,5.14,2.68
2020-07-01 04:04:33,0.081,17.8,59,1000.7,1.57,3.12,3.68,1.66
2020-07-01 04:22:27,0.099,17.8,58,1000.7,1.94,5.16,7.62,4.98
2020-07-01 04:42:29,0.048,18.0,59,1000.7,1.53,3.42,5.59,2.98
2020-07-01 05:05:24,0.088,17.7,59,1000.6,1.39,2.91,4.33,1.92
2020-07-01 05:22:30,0.098,17.9,58,1000.5,1.18,2.43,3.81,1.41
2020-07-01 05:47:44,0.106,17.7,58,1000.7,1.0,3.08,4.99,2.61
2020-07-01 06:24:33,0.063,17.7,58,1000.9,1.04,2.5,3.75,1.69
2020-07-01 06:42:30,0.101,17.8,58,1001.0,1.0,3.06,4.33,2.09
2020-07-01 07:02:30,0.052,18.0,59,1001.0,1.3,3.02,4.12,2.04
2020-07-01 07:25:24,0.091,17.8,59,1001.2,1.26,2.62,3.38,1.33
2020-07-01 07:42:28,0.104,18.1,59,1001.2,1.27,2.72,3.48,1.34
2020-07-01 08:08:18,0.075,17.8,60,1001.3,1.37,2.54,3.91,1.45
2020-07-07 12:58:02,0.0,20.8,47,1017.0,2.55,6.3,9.27,6.79
2020-07-07 13:15:21,0.023,22.3,42,1016.8,1.41,2.83,3.73,1.49
2020-07-07 13:24:15,0.06,24.1,45,1016.7,1.96,3.49,4.89,2.44
2020-07-07 13:36:16,0.074,26.5,31,1016.5,1.72,4.87,7.27,4.87
2020-07-07 13:42:27,0.128,25.1,36,1016.4,1.76,4.32,6.47,3.85
2020-07-07 13:58:38,0.037,21.6,47,1016.2,2.51,7.29,11.46,8.61
2020-07-07 14:07:12,0.08,22.2,48,1016.1,1.72,3.31,4.98,2.61
2020-07-07 14:26:05,0.199,22.0,44,1016.0,1.77,3.25,4.01,1.87
